trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
236,06:16:31,06:16:31,5001014670,15,,,,,
236,06:17:17,06:17:17,5001014675,16,,,,,
236,06:18:16,06:18:16,5001014669,17,,,,,
236,06:19:37,06:19:37,5001014674,18,,,,,
236,06:20:38,06:20:38,5001014668,19,,,,,
236,06:21:51,06:21:51,5001014667,20,,,,,
236,06:22:46,06:22:46,5028425416,21,,,,,
236,06:24:01,06:24:01,5028425415,22,,,,,
236,06:24:57,06:24:57,5028425414,23,,,,,
236,06:27:45,06:27:45,5028425413,24,,,,,
236,06:28:35,06:28:35,5027303267,25,,,,,
236,06:29:17,06:29:17,5027303266,26,,,,,
236,06:30:19,06:30:19,5027303265,27,,,,,
236,06:31:17,06:31:17,5027303264,28,,,,,
236,06:31:46,06:31:46,5027303263,29,,,,,
236,06:32:00,06:32:00,5058536207,30,,,,,
237,06:00:00,06:00:00,5028241073,1,,,,,
237,06:03:46,06:03:46,5022186336,2,,,,,
237,06:04:57,06:04:57,5022186335,3,,,,,
237,06:06:23,06:06:23,5022186334,4,,,,,
237,06:07:18,06:07:18,5022186333,5,,,,,
237,06:08:41,06:08:41,5022186332,6,,,,,
237,06:09:34,06:09:34,5000996591,7,,,,,
237,06:11:24,06:11:24,5000996590,8,,,,,
237,06:13:24,06:13:24,5000996588,9,,,,,
237,06:14:01,06:14:01,5028241072,10,,,,,
237,06:14:58,06:14:58,5000996587,11,,,,,
237,06:15:24,06:15:24,5000996586,12,,,,,
237,06:16:20,06:16:20,5028241071,13,,,,,
237,06:18:16,06:18:16,5000972541,14,,,,,
237,06:19:18,06:19:18,5000996585,15,,,,,
237,06:19:43,06:19:43,5000972540,16,,,,,
237,06:20:53,06:20:53,5000972539,17,,,,,
237,06:22:02,06:22:02,5000972538,18,,,,,
237,06:22:45,06:22:45,5000996583,19,,,,,
237,06:23:48,06:23:48,5000972537,20,,,,,
237,06:24:57,06:24:57,5000972536,21,,,,,
237,06:26:13,06:26:13,5000972535,22,,,,,
237,06:27:59,06:27:59,5000972534,23,,,,,
237,06:29:10,06:29:10,5000972533,24,,,,,
237,06:30:29,06:30:29,5000972532,25,,,,,
237,06:32:00,06:32:00,2026403681,26,,,,,
230,06:00:00,06:00:00,5013078301,1,,,,,
230,06:00:34,06:00:34,5022942959,2,,,,,
230,06:01:10,06:01:10,5022942958,3,,,,,
230,06:01:42,06:01:42,4980974744,4,,,,,
230,06:02:16,06:02:16,4980974743,5,,,,,
230,06:02:39,06:02:39,4980974742,6,,,,,
230,06:03:13,06:03:13,4980974741,7,,,,,
230,06:03:51,06:03:51,4980974730,8,,,,,
230,06:04:54,06:04:54,4980974739,9,,,,,
230,06:05:37,06:05:37,4980974738,10,,,,,
230,06:06:10,06:06:10,4980974737,11,,,,,
230,06:06:49,06:06:49,4980974736,12,,,,,
230,06:07:10,06:07:10,5025015472,13,,,,,
230,06:07:49,06:07:49,5027285561,14,,,,,
230,06:08:30,06:08:30,4996770215,15,,,,,
230,06:08:55,06:08:55,5027303268,16,,,,,
230,06:09:21,06:09:21,4996770214,17,,,,,
230,06:10:09,06:10:09,5027303267,18,,,,,
230,06:10:44,06:10:44,4996770213,19,,,,,
230,06:16:27,06:16:27,5027354802,20,,,,,
230,06:20:17,06:20:17,4972894711,21,,,,,
230,06:23:22,06:23:22,4739843023,22,,,,,
230,06:23:43,06:23:43,5008726851,23,,,,,
230,06:24:10,06:24:10,5027829973,24,,,,,
230,06:24:50,06:24:50,5027829972,25,,,,,
230,06:26:04,06:26:04,4752773021,26,,,,,
230,06:27:43,06:27:43,5008691263,27,,,,,
230,06:29:10,06:29:10,5008691262,28,,,,,
230,06:32:07,06:32:07,5027354801,29,,,,,
230,06:34:04,06:34:04,5008691261,30,,,,,
230,06:35:22,06:35:22,5010113610,31,,,,,
230,06:36:11,06:36:11,5010113609,32,,,,,
230,06:37:00,06:37:00,5008691260,33,,,,,
230,06:38:28,06:38:28,4600181749,34,,,,,
230,06:39:54,06:39:54,5010113604,35,,,,,
230,06:40:22,06:40:22,5008691259,36,,,,,
230,06:41:12,06:41:12,5008691258,37,,,,,
230,06:46:50,06:46:50,5010113603,38,,,,,
230,06:48:43,06:48:43,5010113608,39,,,,,
230,06:48:55,06:48:55,5027829971,40,,,,,
230,06:49:58,06:49:58,5010113607,41,,,,,
230,06:51:04,06:51:04,5008691257,42,,,,,
230,06:51:41,06:51:41,5010113602,43,,,,,
230,06:52:52,06:52:52,5008691256,44,,,,,
230,06:53:59,06:53:59,5008691255,45,,,,,
230,06:54:25,06:54:25,5010113606,46,,,,,
230,06:55:15,06:55:15,5008691254,47,,,,,
230,06:55:51,06:55:51,5010113605,48,,,,,
230,06:57:00,06:57:00,5008691252,49,,,,,
231,06:00:00,06:00:00,5008726867,1,,,,,
231,06:03:46,06:03:46,5008726858,2,,,,,
231,06:05:39,06:05:39,5008726855,3,,,,,
231,06:07:40,06:07:40,5008726866,4,,,,,
231,06:08:23,06:08:23,5008726854,5,,,,,
231,06:09:33,06:09:33,5008726853,6,,,,,
231,06:14:12,06:14:12,4740602044,7,,,,,
231,06:21:51,06:21:51,5008726865,8,,,,,
231,06:22:45,06:22:45,4740601928,9,,,,,
231,06:23:44,06:23:44,5008726864,10,,,,,
231,06:25:26,06:25:26,4740601929,11,,,,,
231,06:27:33,06:27:33,5010154464,12,,,,,
231,06:28:36,06:28:36,5008726852,13,,,,,
231,06:31:48,06:31:48,4740682127,14,,,,,
231,06:34:02,06:34:02,5008726863,15,,,,,
231,06:38:22,06:38:22,5008726862,16,,,,,
231,06:46:15,06:46:15,5008726861,17,,,,,
231,06:47:06,06:47:06,4740682125,18,,,,,
231,06:51:33,06:51:33,5027365778,19,,,,,
231,06:54:44,06:54:44,4740602036,20,,,,,
231,06:59:25,06:59:25,5022354482,21,,,,,
231,07:00:47,07:00:47,5022354481,22,,,,,
231,07:01:32,07:01:32,5022354480,23,,,,,
231,07:02:28,07:02:28,5022354479,24,,,,,
231,07:04:32,07:04:32,5022354478,25,,,,,
231,07:07:21,07:07:21,4980974761,26,,,,,
231,07:08:50,07:08:50,4980974754,27,,,,,
231,07:09:31,07:09:31,4980974765,28,,,,,
231,07:10:13,07:10:13,4980974757,29,,,,,
231,07:12:27,07:12:27,4980974760,30,,,,,
231,07:13:18,07:13:18,4980974753,31,,,,,
231,07:14:03,07:14:03,4980974764,32,,,,,
231,07:15:11,07:15:11,5023072583,33,,,,,
231,07:16:04,07:16:04,5026822852,34,,,,,
231,07:16:18,07:16:18,5022509204,35,,,,,
231,07:17:00,07:17:00,5013078301,36,,,,,
232,06:00:00,06:00:00,5013078301,1,,,,,
232,06:00:39,06:00:39,5023072582,2,,,,,
232,06:01:15,06:01:15,5022509203,3,,,,,
232,06:02:45,06:02:45,4979349924,4,,,,,
232,06:04:56,06:04:56,5022509202,5,,,,,
232,06:05:54,06:05:54,4985315422,6,,,,,
232,06:10:02,06:10:02,5013113666,7,,,,,
232,06:17:04,06:17:04,5037177372,8,,,,,
232,06:18:27,06:18:27,5031022750,9,,,,,
232,06:20:25,06:20:25,5025015474,10,,,,,
232,06:27:43,06:27:43,5093104322,11,,,,,
232,06:28:31,06:28:31,5027303267,12,,,,,
232,06:30:57,06:30:57,4989358232,13,,,,,
232,06:32:56,06:32:56,5043353518,14,,,,,
232,06:34:33,06:34:33,5051112451,15,,,,,
232,06:35:29,06:35:29,5043353517,16,,,,,
232,06:36:38,06:36:38,5093104321,17,,,,,
232,06:37:37,06:37:37,5051112450,18,,,,,
232,06:39:42,06:39:42,5043353516,19,,,,,
232,06:41:22,06:41:22,5043353515,20,,,,,
232,06:42:59,06:42:59,5043353514,21,,,,,
232,06:44:41,06:44:41,5043353513,22,,,,,
232,06:45:46,06:45:46,5084819923,23,,,,,
232,06:46:27,06:46:27,5084819922,24,,,,,
232,06:47:47,06:47:47,5043353512,25,,,,,
232,06:48:54,06:48:54,5043353511,26,,,,,
232,06:50:54,06:50:54,5084819921,27,,,,,
232,06:52:00,06:52:00,5043308481,28,,,,,
233,06:00:00,06:00:00,5043308481,1,,,,,
233,06:00:47,06:00:47,5093166188,2,,,,,
233,06:02:22,06:02:22,5084834963,3,,,,,
233,06:03:56,06:03:56,5043308480,4,,,,,
233,06:04:43,06:04:43,5084834962,5,,,,,
233,06:05:42,06:05:42,5043308479,6,,,,,
233,06:07:36,06:07:36,5084413304,7,,,,,
233,06:08:53,06:08:53,5084413303,8,,,,,
233,06:11:02,06:11:02,5040070775,9,,,,,
233,06:12:09,06:12:09,5051364308,10,,,,,
233,06:12:59,06:12:59,5022354482,11,,,,,
233,06:14:17,06:14:17,5093166187,12,,,,,
233,06:15:09,06:15:09,5022354481,13,,,,,
233,06:16:22,06:16:22,5022354480,14,,,,,
233,06:17:52,06:17:52,5022354479,15,,,,,
233,06:19:54,06:19:54,5051364307,16,,,,,
233,06:21:11,06:21:11,5022354478,17,,,,,
233,06:22:02,06:22:02,5025315250,18,,,,,
233,06:22:19,06:22:19,5022354477,19,,,,,
233,06:24:33,06:24:33,5022354476,20,,,,,
233,06:26:00,06:26:00,5013078307,21,,,,,
233,06:26:36,06:26:36,5013078306,22,,,,,
233,06:29:32,06:29:32,5013078305,23,,,,,
233,06:30:15,06:30:15,5093166186,24,,,,,
233,06:33:27,06:33:27,5093166185,25,,,,,
233,06:35:38,06:35:38,5013078304,26,,,,,
233,06:39:10,06:39:10,5013078303,27,,,,,
233,06:40:00,06:40:00,5013078302,28,,,,,
233,06:41:57,06:41:57,4979396673,29,,,,,
233,06:43:38,06:43:38,5025315900,30,,,,,
233,06:44:00,06:44:00,5013078301,31,,,,,
1,06:00:00,06:00:00,5008612827,1,,,,,
1,06:02:48,06:02:48,5008612823,2,,,,,
1,06:07:15,06:07:15,5008612824,3,,,,,
1,06:08:48,06:08:48,1986177611,4,,,,,
1,06:13:31,06:13:31,5008612825,5,,,,,
1,06:17:16,06:17:16,5008338674,6,,,,,
1,06:22:14,06:22:14,5008338673,7,,,,,
1,06:28:13,06:28:13,4990423840,8,,,,,
1,06:28:47,06:28:47,4990423839,9,,,,,
1,06:29:37,06:29:37,5008338672,10,,,,,
1,06:30:03,06:30:03,4990423838,11,,,,,
1,06:31:16,06:31:16,4990423837,12,,,,,
1,06:32:09,06:32:09,4990423836,13,,,,,
1,06:33:17,06:33:17,4990423835,14,,,,,
1,06:33:32,06:33:32,4990423834,15,,,,,
1,06:34:35,06:34:35,4990423833,16,,,,,
1,06:35:00,06:35:00,4990252736,17,,,,,
146,06:00:00,06:00:00,2026403681,1,,,,,
146,06:01:20,06:01:20,5000179129,2,,,,,
146,06:02:51,06:02:51,5000179128,3,,,,,
146,06:04:20,06:04:20,5000179127,4,,,,,
146,06:06:05,06:06:05,5000179126,5,,,,,
146,06:07:24,06:07:24,5000179125,6,,,,,
146,06:08:45,06:08:45,5000179124,7,,,,,
146,06:10:03,06:10:03,5001014673,8,,,,,
146,06:11:15,06:11:15,5000179123,9,,,,,
146,06:12:15,06:12:15,5000179122,10,,,,,
146,06:13:21,06:13:21,5000179121,11,,,,,
146,06:14:38,06:14:38,5000176420,12,,,,,
146,06:16:20,06:16:20,5000176419,13,,,,,
146,06:17:09,06:17:09,5000176418,14,,,,,
146,06:20:06,06:20:06,5000176417,15,,,,,
146,06:21:35,06:21:35,5000176416,16,,,,,
146,06:23:15,06:23:15,5000176415,17,,,,,
146,06:27:46,06:27:46,4972894711,18,,,,,
146,06:30:53,06:30:53,5010154455,19,,,,,
146,06:32:48,06:32:48,5010154465,20,,,,,
146,06:36:21,06:36:21,5013249865,21,,,,,
146,06:37:48,06:37:48,5008726860,22,,,,,
146,06:39:47,06:39:47,5043094924,23,,,,,
146,06:40:55,06:40:55,5041513176,24,,,,,
146,06:42:08,06:42:08,5041513175,25,,,,,
146,06:43:35,06:43:35,5041513174,26,,,,,
146,06:44:44,06:44:44,5041513173,27,,,,,
146,06:46:23,06:46:23,5041513172,28,,,,,
146,06:48:00,06:48:00,5041513171,29,,,,,
147,06:00:00,06:00:00,5041550700,1,,,,,
147,06:01:07,06:01:07,5043131239,2,,,,,
147,06:01:45,06:01:45,5041550699,3,,,,,
147,06:02:18,06:02:18,5043131238,4,,,,,
147,06:08:04,06:08:04,5041226371,5,,,,,
147,06:10:56,06:10:56,5010113611,6,,,,,
147,06:14:10,06:14:10,5013209308,7,,,,,
147,06:15:25,06:15:25,5040070776,8,,,,,
147,06:18:00,06:18:00,5000972549,9,,,,,
147,06:19:19,06:19:19,5000972548,10,,,,,
147,06:19:46,06:19:46,5000972547,11,,,,,
147,06:20:09,06:20:09,5000972544,12,,,,,
147,06:21:29,06:21:29,5000972543,13,,,,,
147,06:22:52,06:22:52,5000972546,14,,,,,
147,06:24:42,06:24:42,5000972545,15,,,,,
147,06:25:17,06:25:17,5000972542,16,,,,,
147,06:26:13,06:26:13,5000972541,17,,,,,
147,06:27:01,06:27:01,5000996585,18,,,,,
147,06:27:20,06:27:20,5000972540,19,,,,,
147,06:28:15,06:28:15,5000972539,20,,,,,
147,06:29:08,06:29:08,5000972538,21,,,,,
147,06:29:41,06:29:41,5000996583,22,,,,,
147,06:30:31,06:30:31,5000972537,23,,,,,
147,06:31:24,06:31:24,5000972536,24,,,,,
147,06:32:23,06:32:23,5000972535,25,,,,,
147,06:33:45,06:33:45,5000972534,26,,,,,
147,06:34:40,06:34:40,5000972533,27,,,,,
147,06:35:42,06:35:42,5000972532,28,,,,,
147,06:37:00,06:37:00,5000179130,29,,,,,
144,06:00:00,06:00:00,5000179130,1,,,,,
144,06:00:10,06:00:10,2026403681,2,,,,,
144,06:01:21,06:01:21,5000179129,3,,,,,
144,06:02:43,06:02:43,5000179128,4,,,,,
144,06:04:02,06:04:02,5000179127,5,,,,,
144,06:05:37,06:05:37,5000179126,6,,,,,
144,06:06:47,06:06:47,5000179125,7,,,,,
144,06:07:59,06:07:59,5000179124,8,,,,,
144,06:10:14,06:10:14,5000179123,9,,,,,
144,06:11:07,06:11:07,5000179122,10,,,,,
144,06:12:06,06:12:06,5000179121,11,,,,,
144,06:13:16,06:13:16,5000176420,12,,,,,
144,06:14:47,06:14:47,5000176419,13,,,,,
144,06:15:30,06:15:30,5000176418,14,,,,,
144,06:18:09,06:18:09,5000176417,15,,,,,
144,06:19:28,06:19:28,5000176416,16,,,,,
144,06:20:58,06:20:58,5000176415,17,,,,,
144,06:24:33,06:24:33,5000176414,18,,,,,
144,06:25:52,06:25:52,5000176413,19,,,,,
144,06:26:42,06:26:42,5000176412,20,,,,,
144,06:28:00,06:28:00,5000176411,21,,,,,
145,06:00:00,06:00:00,5058534311,1,,,,,
145,06:07:40,06:07:40,5000972549,2,,,,,
145,06:09:50,06:09:50,5000972548,3,,,,,
145,06:10:35,06:10:35,5000972547,4,,,,,
145,06:11:13,06:11:13,5000972544,5,,,,,
145,06:13:24,06:13:24,5000972543,6,,,,,
145,06:15:41,06:15:41,5000972546,7,,,,,
145,06:18:43,06:18:43,5000972545,8,,,,,
145,06:19:40,06:19:40,5000972542,9,,,,,
145,06:21:12,06:21:12,5000972541,10,,,,,
145,06:23:04,06:23:04,5000972540,11,,,,,
145,06:24:33,06:24:33,5000972539,12,,,,,
145,06:26:02,06:26:02,5000972538,13,,,,,
145,06:28:18,06:28:18,5000972537,14,,,,,
145,06:29:45,06:29:45,5000972536,15,,,,,
145,06:31:22,06:31:22,5000972535,16,,,,,
145,06:33:38,06:33:38,5000972534,17,,,,,
145,06:35:09,06:35:09,5000972533,18,,,,,
145,06:36:51,06:36:51,5000972532,19,,,,,
145,06:39:00,06:39:00,5000179130,20,,,,,
142,06:00:00,06:00:00,5020395234,1,,,,,
142,06:04:01,06:04:01,5047108307,2,,,,,
142,06:08:46,06:08:46,5047108306,3,,,,,
142,06:10:29,06:10:29,4382426259,4,,,,,
142,06:15:26,06:15:26,4150793105,5,,,,,
142,06:18:14,06:18:14,4974194650,6,,,,,
142,06:23:17,06:23:17,4997374747,7,,,,,
142,06:25:47,06:25:47,4977927743,8,,,,,
142,06:29:45,06:29:45,4974193122,9,,,,,
142,06:31:31,06:31:31,4997374746,10,,,,,
142,06:34:08,06:34:08,4997374745,11,,,,,
142,06:36:42,06:36:42,4974193123,12,,,,,
142,06:40:13,06:40:13,4997374744,13,,,,,
142,06:44:25,06:44:25,4997374743,14,,,,,
142,06:47:23,06:47:23,5004847997,15,,,,,
142,06:48:23,06:48:23,4286153107,16,,,,,
142,06:51:26,06:51:26,4997374741,17,,,,,
142,06:53:54,06:53:54,5040133316,18,,,,,
142,06:56:48,06:56:48,4184924289,19,,,,,
142,06:59:33,06:59:33,4997374739,20,,,,,
142,07:02:00,07:02:00,4990163125,21,,,,,
143,06:00:00,06:00:00,3109291911,1,,,,,
143,06:00:17,06:00:17,5033271033,2,,,,,
143,06:00:58,06:00:58,5037808481,3,,,,,
143,06:02:43,06:02:43,4184924189,4,,,,,
143,06:03:52,06:03:52,5004961004,5,,,,,
143,06:04:22,06:04:22,5026460153,6,,,,,
143,06:05:58,06:05:58,2584775101,7,,,,,
143,06:07:20,06:07:20,5004961003,8,,,,,
143,06:07:59,06:07:59,5004961002,9,,,,,
143,06:09:00,06:09:00,4974195501,10,,,,,
143,06:10:09,06:10:09,4984742321,11,,,,,
143,06:13:01,06:13:01,5047154067,12,,,,,
143,06:14:52,06:14:52,4974195502,13,,,,,
143,06:16:30,06:16:30,4977880923,14,,,,,
143,06:18:09,06:18:09,4977897982,15,,,,,
143,06:19:47,06:19:47,4977886631,16,,,,,
143,06:21:56,06:21:56,30729987,17,,,,,
143,06:23:12,06:23:12,4984741723,18,,,,,
143,06:25:54,06:25:54,4977925525,19,,,,,
143,06:27:05,06:27:05,4150793106,20,,,,,
143,06:30:09,06:30:09,5047154065,21,,,,,
143,06:30:23,06:30:23,5020395233,22,,,,,
143,06:31:48,06:31:48,5047154064,23,,,,,
143,06:33:21,06:33:21,5047154056,24,,,,,
143,06:34:35,06:34:35,5047154063,25,,,,,
143,06:35:20,06:35:20,5047154062,26,,,,,
143,06:36:00,06:36:00,5047154061,27,,,,,
140,06:00:00,06:00:00,2026403681,1,,,,,
140,06:01:15,06:01:15,5000179129,2,,,,,
140,06:02:40,06:02:40,5000179128,3,,,,,
140,06:04:04,06:04:04,5000179127,4,,,,,
140,06:05:42,06:05:42,5000179126,5,,,,,
140,06:06:57,06:06:57,5000179125,6,,,,,
140,06:08:12,06:08:12,5000179124,7,,,,,
140,06:09:25,06:09:25,5001014673,8,,,,,
140,06:10:34,06:10:34,5000179123,9,,,,,
140,06:11:29,06:11:29,5000179122,10,,,,,
140,06:12:31,06:12:31,5000179121,11,,,,,
140,06:13:44,06:13:44,5000176420,12,,,,,
140,06:15:42,06:15:42,5001014676,13,,,,,
140,06:16:35,06:16:35,5001014671,14,,,,,
140,06:17:11,06:17:11,5001014670,15,,,,,
140,06:17:58,06:17:58,5001014675,16,,,,,
140,06:18:59,06:18:59,5001014669,17,,,,,
140,06:20:23,06:20:23,5001014674,18,,,,,
140,06:21:27,06:21:27,5001014668,19,,,,,
140,06:22:43,06:22:43,5001014667,20,,,,,
140,06:25:02,06:25:02,5022354483,21,,,,,
140,06:27:02,06:27:02,5050732581,22,,,,,
140,06:28:28,06:28:28,5050732580,23,,,,,
140,06:30:04,06:30:04,5024042172,24,,,,,
140,06:31:31,06:31:31,5030894252,25,,,,,
140,06:33:22,06:33:22,5024042173,26,,,,,
140,06:34:23,06:34:23,5024610772,27,,,,,
140,06:35:41,06:35:41,5024610771,28,,,,,
140,06:36:53,06:36:53,5030894253,29,,,,,
140,06:37:56,06:37:56,5024042175,30,,,,,
140,06:40:17,06:40:17,3154441074,31,,,,,
140,06:41:00,06:41:00,5058534312,32,,,,,
141,06:00:00,06:00:00,2815791263,1,,,,,
141,06:01:17,06:01:17,3154450964,2,,,,,
141,06:03:01,06:03:01,5023802913,3,,,,,
141,06:05:37,06:05:37,5023802908,4,,,,,
141,06:07:01,06:07:01,5023802907,5,,,,,
141,06:09:27,06:09:27,5023802906,6,,,,,
141,06:12:14,06:12:14,5052292989,7,,,,,
141,06:14:03,06:14:03,5030857588,8,,,,,
141,06:15:53,06:15:53,5052292988,9,,,,,
141,06:18:30,06:18:30,5000996591,10,,,,,
141,06:20:23,06:20:23,5000996590,11,,,,,
141,06:21:05,06:21:05,5000996589,12,,,,,
141,06:22:28,06:22:28,5000996588,13,,,,,
141,06:23:07,06:23:07,5028241072,14,,,,,
141,06:24:06,06:24:06,5000996587,15,,,,,
141,06:24:42,06:24:42,5052292987,16,,,,,
141,06:27:32,06:27:32,5000972541,17,,,,,
141,06:28:36,06:28:36,5000996585,18,,,,,
141,06:29:03,06:29:03,5000972540,19,,,,,
141,06:30:16,06:30:16,5000972539,20,,,,,
141,06:31:28,06:31:28,5000972538,21,,,,,
141,06:32:12,06:32:12,5000996583,22,,,,,
141,06:33:18,06:33:18,5000972537,23,,,,,
141,06:34:29,06:34:29,5000972536,24,,,,,
141,06:35:48,06:35:48,5000972535,25,,,,,
141,06:37:39,06:37:39,5000972534,26,,,,,
141,06:38:52,06:38:52,5000972533,27,,,,,
141,06:40:15,06:40:15,5000972532,28,,,,,
141,06:42:00,06:42:00,5000179130,29,,,,,
148,06:00:00,06:00:00,5064519469,1,,,,,
148,06:09:17,06:09:17,5064519468,2,,,,,
148,06:12:16,06:12:16,5052216077,3,,,,,
148,06:19:17,06:19:17,5045437551,4,,,,,
148,06:19:35,06:19:35,5026603976,5,,,,,
148,06:20:35,06:20:35,5045437550,6,,,,,
148,06:21:33,06:21:33,5045437549,7,,,,,
148,06:22:02,06:22:02,5026603975,8,,,,,
148,06:23:47,06:23:47,5037690456,9,,,,,
148,06:26:20,06:26:20,5049594498,10,,,,,
148,06:26:56,06:26:56,5049594495,11,,,,,
148,06:28:21,06:28:21,5038979084,12,,,,,
148,06:28:46,06:28:46,5049594494,13,,,,,
148,06:30:39,06:30:39,5045437548,14,,,,,
148,06:31:14,06:31:14,5045437547,15,,,,,
148,06:32:44,06:32:44,5035412449,16,,,,,
148,06:34:39,06:34:39,5035412448,17,,,,,
148,06:37:02,06:37:02,5087397765,18,,,,,
148,06:39:09,06:39:09,5087397764,19,,,,,
148,06:40:00,06:40:00,5035412446,20,,,,,
149,06:00:00,06:00:00,5087376299,1,,,,,
149,06:02:01,06:02:01,5023802906,2,,,,,
149,06:04:11,06:04:11,5052100025,3,,,,,
149,06:04:29,06:04:29,5024437371,4,,,,,
149,06:07:57,06:07:57,5023802911,5,,,,,
149,06:10:14,06:10:14,5052100024,6,,,,,
149,06:11:33,06:11:33,5023802910,7,,,,,
149,06:12:20,06:12:20,5023802909,8,,,,,
149,06:13:16,06:13:16,5026574425,9,,,,,
149,06:14:06,06:14:06,5026574424,10,,,,,
149,06:19:41,06:19:41,5026151274,11,,,,,
149,06:20:41,06:20:41,5035473845,12,,,,,
149,06:23:02,06:23:02,5035473844,13,,,,,
149,06:26:01,06:26:01,5027394908,14,,,,,
149,06:28:41,06:28:41,5031022751,15,,,,,
149,06:30:17,06:30:17,5013078307,16,,,,,
149,06:31:02,06:31:02,5013078306,17,,,,,
149,06:35:22,06:35:22,5082993456,18,,,,,
149,06:37:25,06:37:25,5082619900,19,,,,,
149,06:38:50,06:38:50,5082619899,20,,,,,
149,06:40:00,06:40:00,5064519469,21,,,,,
133,06:00:00,06:00:00,5000179127,1,,,,,
133,06:01:47,06:01:47,5000179126,2,,,,,
133,06:03:07,06:03:07,5000179125,3,,,,,
133,06:04:28,06:04:28,5000179124,4,,,,,
133,06:05:47,06:05:47,5001014673,5,,,,,
133,06:07:01,06:07:01,5000179123,6,,,,,
133,06:08:01,06:08:01,5000179122,7,,,,,
133,06:09:08,06:09:08,5000179121,8,,,,,
133,06:10:26,06:10:26,5000176420,9,,,,,
133,06:12:09,06:12:09,5000176419,10,,,,,
133,06:12:58,06:12:58,5000176418,11,,,,,
133,06:15:58,06:15:58,5000176417,12,,,,,
133,06:17:28,06:17:28,5000176416,13,,,,,
133,06:19:10,06:19:10,5000176415,14,,,,,
133,06:22:03,06:22:03,5051604065,15,,,,,
133,06:24:43,06:24:43,4972894711,16,,,,,
133,06:27:53,06:27:53,5010154455,17,,,,,
133,06:29:49,06:29:49,5010154465,18,,,,,
133,06:31:38,06:31:38,5051604064,19,,,,,
133,06:33:24,06:33:24,5013249865,20,,,,,
133,06:34:53,06:34:53,5008726860,21,,,,,
133,06:41:39,06:41:39,5008726859,22,,,,,
133,06:44:22,06:44:22,5008726849,23,,,,,
133,06:48:37,06:48:37,3154428908,24,,,,,
133,06:50:47,06:50:47,5043507713,25,,,,,
133,06:53:57,06:53:57,5043483177,26,,,,,
133,06:54:52,06:54:52,5022383973,27,,,,,
133,06:56:27,06:56:27,5022383976,28,,,,,
133,06:59:33,06:59:33,4997071030,29,,,,,
133,07:00:07,07:00:07,5007828431,30,,,,,
133,07:02:25,07:02:25,5022383975,31,,,,,
133,07:05:00,07:05:00,5022383974,32,,,,,
132,06:00:00,06:00:00,5020102833,1,,,,,
132,06:01:43,06:01:43,4980841291,2,,,,,
132,06:04:31,06:04:31,4980841290,3,,,,,
132,06:05:30,06:05:30,4980841289,4,,,,,
132,06:06:15,06:06:15,4980841288,5,,,,,
132,06:07:24,06:07:24,4980841287,6,,,,,
132,06:08:38,06:08:38,4980841285,7,,,,,
132,06:09:01,06:09:01,5022199348,8,,,,,
132,06:10:39,06:10:39,5010113616,9,,,,,
132,06:11:28,06:11:28,5041513177,10,,,,,
132,06:13:36,06:13:36,5010113614,11,,,,,
132,06:14:18,06:14:18,5010113613,12,,,,,
132,06:17:57,06:17:57,5010113615,13,,,,,
132,06:21:16,06:21:16,4752766522,14,,,,,
132,06:22:01,06:22:01,5010113612,15,,,,,
132,06:23:19,06:23:19,5051364309,16,,,,,
132,06:25:11,06:25:11,5010113611,17,,,,,
132,06:28:14,06:28:14,5040070776,18,,,,,
132,06:31:15,06:31:15,5000972548,19,,,,,
132,06:31:43,06:31:43,5000972547,20,,,,,
132,06:32:07,06:32:07,5000972544,21,,,,,
132,06:33:28,06:33:28,5000972543,22,,,,,
132,06:34:53,06:34:53,5000972546,23,,,,,
132,06:36:45,06:36:45,5000972545,24,,,,,
132,06:37:20,06:37:20,5000972542,25,,,,,
132,06:38:18,06:38:18,5000972541,26,,,,,
132,06:39:07,06:39:07,5000996585,27,,,,,
132,06:39:27,06:39:27,5000972540,28,,,,,
132,06:40:22,06:40:22,5000972539,29,,,,,
132,06:41:17,06:41:17,5000972538,30,,,,,
132,06:41:51,06:41:51,5000996583,31,,,,,
132,06:42:41,06:42:41,5000972537,32,,,,,
132,06:43:35,06:43:35,5000972536,33,,,,,
132,06:44:36,06:44:36,5000972535,34,,,,,
132,06:46:00,06:46:00,5000972534,35,,,,,
131,06:00:00,06:00:00,5040045040,1,,,,,
131,06:17:28,06:17:28,5040070777,2,,,,,
131,06:26:26,06:26:26,5008726861,3,,,,,
131,06:27:42,06:27:42,4740682125,4,,,,,
131,06:30:52,06:30:52,5040070776,5,,,,,
131,06:34:16,06:34:16,5027365778,6,,,,,
131,06:37:29,06:37:29,5027365777,7,,,,,
131,06:38:58,06:38:58,4740602036,8,,,,,
131,06:44:08,06:44:08,5040070775,9,,,,,
131,06:45:55,06:45:55,5022354482,10,,,,,
131,06:47:55,06:47:55,5022354481,11,,,,,
131,06:49:02,06:49:02,5022354480,12,,,,,
131,06:50:25,06:50:25,5022354479,13,,,,,
131,06:53:28,06:53:28,5022354478,14,,,,,
131,06:54:48,06:54:48,4996770212,15,,,,,
131,06:56:33,06:56:33,5022354476,16,,,,,
131,06:58:37,06:58:37,5023708439,17,,,,,
